PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
Mock_1_rawcount	-101.728074091113	136.01146880395	-17.0478711214323	2.81613010001411	-2.69277124069765	-1.62970532625818	-8.31889294541738	-113.322501001973	5.08861409023839e-12
Mock_2_rawcount	-164.063473961851	28.1593579242835	-6.08794000615511	0.881707434025134	17.6649671267949	-9.5924696607139	-112.167018680006	57.7114524617631	-1.50123930485208e-12
Mock_3_rawcount	-115.211362712768	129.11503521067	-12.6828213020103	0.677019511750304	-12.4503149822009	6.47988716922619	101.850219932064	63.860766147637	-6.1118362974788e-12
NT_1_rawcount	-20.9267708795892	-101.046431518681	97.3494969545763	0.121781813752508	124.934868714259	-0.232526528749116	29.6957553256844	-12.8269436544255	-1.17740510487049e-12
NT_2_rawcount	-30.1063398496787	-132.986713646152	30.4514056796191	2.69942704471463	-81.6969902017347	-113.736540628349	15.5200854543439	-9.27057914771851	2.18544019009058e-12
NT_3_rawcount	-26.3590154054057	-121.59661073478	24.8669060200995	-7.89688109231622	-70.7864828209441	126.151273895639	-0.287471136769924	-8.37818844733692	3.13267967271577e-12
T_1_rawcount	236.826585622232	134.387579463958	97.0531812432614	15.1026870053176	-25.9871545010116	-1.70168046042272	-27.7764276813039	16.3927798999852	-1.03623568703342e-11
T_2_rawcount	104.801487368669	-49.6353981798937	-117.601054074511	126.217687270965	27.0306704819645	1.98887155825519	2.37497598706637	2.84115511661802	9.55005428985569e-12
T_3_rawcount	116.766963909512	-22.4082873233889	-96.301303393432	-140.619559088224	23.9832074235655	-7.72711001863244	-0.891226255668125	2.99205862546003	-7.74676680700341e-13
