PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
Mock_1_fpkm	-165.871648365782	3.00724658889654	-12.6508967228248	27.1751449514363	-5.47271447040803	19.0976635507515	-51.6644347462798	-141.205648805613	1.3865066203039e-12
Mock_2_fpkm	-148.136169663385	129.779311693121	80.591055616095	67.6012903591039	-12.0883854943593	-19.7033758749561	11.9463043953794	68.4736649049118	-3.08001447426026e-12
Mock_3_fpkm	-209.960627184362	-97.1390767314196	-68.9686258544196	-63.7557737025676	-3.71294987847044	12.0578137203319	52.3248488604215	62.3152472469766	-4.92836878891647e-12
NT_1_fpkm	94.2319369512031	-107.200389936285	122.823950422321	53.4222109141253	-19.5355542386612	39.8638129968515	70.9338185822764	-20.5609721899263	2.83937979964909e-12
NT_2_fpkm	113.693121519719	11.6109829242772	-69.1330031536597	13.8698924531866	-165.688477778775	-26.2653663262129	-18.7838788497439	10.0553812155618	-1.92496953232567e-12
NT_3_fpkm	97.1355832914842	-9.52491661616429	-106.493309050021	119.990075425438	97.9491867984473	6.47807450437106	-3.81574249352835	23.3124534399681	1.11657104359165e-12
T_1_fpkm	43.2642857788369	-59.9356203533251	61.0983271207834	-48.4120289809449	36.9851732779715	-49.9491483743783	-134.830841523954	42.3584309312761	1.04701164764227e-12
T_2_fpkm	95.6685055790181	81.5225586891082	-4.62166643150368	-92.3429903225694	23.1080963705416	131.83632550376	-4.32049558199419	5.16927671702892	2.01611486498068e-12
T_3_fpkm	79.9750120932489	47.879903741779	-2.64583194678258	-77.5478210972142	48.4556254137155	-113.415799700511	78.2104213574279	-49.9178334601856	1.54584189547356e-12
