PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
Mock_1_readcount	-101.83511550029	135.981766613953	-16.9896295319934	2.80426142292223	-2.70635211516985	-1.59517327598092	-8.25335200190433	-113.338081623642	3.59741677771622e-12
Mock_2_readcount	-164.107802565173	28.1305163215956	-6.12382171861361	0.891301534392633	17.7030354079782	-9.63990889911505	-112.183587253788	57.6656374995123	1.56445605710605e-12
Mock_3_readcount	-115.313359096297	129.074267837465	-12.6213064995997	0.663583038477929	-12.481494211123	6.52471547945663	101.836429823215	63.8928994834641	-2.66256606335207e-12
NT_1_readcount	-20.8337807234618	-101.147575893577	97.3255625411435	0.141475683576707	124.941966997949	-0.0812745966277624	29.6999030801883	-12.8104457655088	-4.33520062838484e-12
NT_2_readcount	-30.0026985188525	-133.04858836425	30.4004827413004	2.71536635668849	-81.5436466582813	-113.852792000652	15.5511638816256	-9.26922835818367	-6.05144973979963e-12
NT_3_readcount	-26.2459030049954	-121.716415220428	24.8925285288248	-7.90727040771435	-70.9470461216541	126.049917435117	-0.372185414149577	-8.34620420739963	-3.86900002324626e-12
T_1_readcount	236.738916317717	134.524003541559	97.0761528703108	15.1147607388357	-25.9721767793462	-1.76701979785755	-27.7974289601507	16.3885364062021	9.52156291027131e-12
T_2_readcount	104.822811453512	-49.5028967303674	-117.654431220568	126.205722920002	27.0140658586214	2.05514823532296	2.39833815286625	2.8307209996715	-1.21596500839778e-13
T_3_readcount	116.776931637808	-22.2950781059612	-96.3055377108168	-140.629201287178	23.9916476210258	-7.69361257967066	-0.879281307900907	2.98616556588686	2.27257940249451e-12
