Mock_mean_down	NT_mean_down	T_mean_down	Check_Mock_NT_down	Check_Mock_T_down	Checkreverse
ENSG00000114745	1.12548321096363	-0.78627159536964	-0.339211615593988	1	1	1
ENSG00000114767	1.15469986298692	-0.578431510657663	-0.576268352329258	1	1	1
ENSG00000114784	1.0886452375366	-0.210947964525261	-0.877697273011336	1	1	0
ENSG00000114850	1.15133031089865	-0.652012299498833	-0.499318011399815	1	1	1
ENSG00000114867	1.15096674680867	-0.655836723088678	-0.495130023719996	1	1	1
ENSG00000114902	1.12376145819137	-0.791815804307585	-0.331945653883786	1	1	1
ENSG00000114942	1.15446707009298	-0.597341693917845	-0.557125376175136	1	1	1
ENSG00000114956	1.15445807699266	-0.597720777070652	-0.556737299922013	1	1	1
ENSG00000114978	1.14944163956817	-0.67005149648433	-0.479390143083841	1	1	1
ENSG00000114982	1.13109088363305	-0.766729585629253	-0.364361298003792	1	1	1
ENSG00000115053	1.12816329197729	-0.777238137741119	-0.350925154236171	1	1	1
ENSG00000115091	1.15372412711827	-0.535746629973995	-0.617977497144273	1	1	0
ENSG00000115107	1.13368099553115	-0.756776145495598	-0.376904850035553	1	1	1
ENSG00000115129	1.11176797681635	-0.285737779302317	-0.826030197514029	1	1	0
ENSG00000115159	1.12612246901123	-0.341959134581079	-0.78416333443015	1	1	0
ENSG00000115163	1.14615657831483	-0.694502436217359	-0.451654142097468	1	1	1
ENSG00000115207	0.939318953262391	-1.05126065272314	0.111941699460748	1	1	1
ENSG00000115211	1.13897196011221	-0.733976574190256	-0.404995385921959	1	1	1
ENSG00000115216	1.15200045665825	-0.644346485683755	-0.507653970974497	1	1	1
ENSG00000115226	1.01337776590831	-0.986062565661088	-0.027315200247227	1	1	1
ENSG00000115233	1.15422768822505	-0.60572909880291	-0.548498589422138	1	1	1
ENSG00000115234	1.15182751669754	-0.646412189776645	-0.50541532692089	1	1	1
ENSG00000115267	1.13071641217612	-0.362601464087521	-0.768114948088599	1	1	0
ENSG00000115268	1.14017339808628	-0.728211544409982	-0.411961853676299	1	1	1
ENSG00000115275	0.91844268125628	-1.06531314962665	0.146870468370366	1	1	1
ENSG00000115286	1.15368026508905	-0.618868509363568	-0.534811755725483	1	1	1
ENSG00000115306	1.14224764257314	-0.717591368125734	-0.424656274447404	1	1	1
ENSG00000115307	1.13854723768688	-0.735954873538395	-0.402592364148483	1	1	1
ENSG00000115310	1.15156682832948	-0.649406643640169	-0.502160184689308	1	1	1
ENSG00000115350	1.15384745014412	-0.615356085745502	-0.538491364398618	1	1	1
ENSG00000115364	1.09087455826418	-0.873300853807523	-0.217573704456653	1	1	1
ENSG00000115365	1.11919431575101	-0.805672477021856	-0.313521838729149	1	1	1
ENSG00000115419	1.14527278922105	-0.445111186504938	-0.700161602716115	1	1	0
ENSG00000115484	1.15029462460511	-0.487873562220173	-0.662421062384937	1	1	0
ENSG00000115524	1.15289023779411	-0.520471243747226	-0.63241899404688	1	1	0
ENSG00000115539	1.15456563938638	-0.561997589526527	-0.592568049859848	1	1	0
ENSG00000115541	1.15144530490266	-0.650757859942276	-0.500687444960388	1	1	1
ENSG00000115548	1.14898993765755	-0.673825691021257	-0.47516424663629	1	1	1
ENSG00000115561	1.1505388762317	-0.660094084944617	-0.490444791287082	1	1	1
ENSG00000115649	1.15443828230324	-0.598530857754613	-0.555907424548623	1	1	1
ENSG00000115677	1.15332384245908	-0.625478781140518	-0.527845061318562	1	1	1
ENSG00000115685	1.15438396732307	-0.55377741574778	-0.60060655157529	1	1	0
ENSG00000115694	1.12102903614023	-0.800244418370184	-0.320784617770045	1	1	1
ENSG00000115758	1.14657730316014	-0.454881025522813	-0.691696277637327	1	1	0
ENSG00000115762	1.15450188808837	-0.558702553270783	-0.595799334817593	1	1	0
ENSG00000115806	1.10459674300293	-0.843673604681094	-0.26092313832184	1	1	1
ENSG00000115828	1.15182844690149	-0.505427191442142	-0.646401255459345	1	1	0
ENSG00000115875	1.15373392688714	-0.617775635656059	-0.53595829123108	1	1	1
ENSG00000115944	1.12622675526197	-0.783816734649106	-0.342410020612866	1	1	1
ENSG00000115963	1.15469914207205	-0.578904715256811	-0.575794426815243	1	1	1
ENSG00000116005	1.11593459069868	-0.81490598835145	-0.301028602347226	1	1	1
ENSG00000116030	1.13669297623807	-0.744263537685816	-0.392429438552252	1	1	1
ENSG00000116095	1.13681066761859	-0.393059591085298	-0.743751076533293	1	1	0
ENSG00000116096	1.14438736137648	-0.705547253348777	-0.438840108027706	1	1	1
ENSG00000116133	1.14555712164814	-0.698373786772069	-0.447183334876066	1	1	1
ENSG00000116161	1.13931617450092	-0.732351021609783	-0.406965152891134	1	1	1
ENSG00000116171	1.15258227630572	-0.515747168515514	-0.636835107790204	1	1	0
ENSG00000116191	1.15322883409605	-0.627086608966991	-0.526142225129056	1	1	1
ENSG00000116198	1.11843421813677	-0.310563384431897	-0.80787083370487	1	1	0
ENSG00000116199	1.14722213410642	-0.687237786015929	-0.459984348090491	1	1	1
ENSG00000116209	1.15390656490801	-0.539875936315815	-0.614030628592193	1	1	0
ENSG00000116213	1.15345042011718	-0.530205362158731	-0.623245057958449	1	1	0
ENSG00000116221	1.13525238514153	-0.750387010370561	-0.384865374770969	1	1	1
ENSG00000116251	1.11928338933688	-0.805412972009614	-0.313870417327264	1	1	1
ENSG00000116260	1.13696214620041	-0.74308865764487	-0.393873488555537	1	1	1
ENSG00000116285	1.15022241409969	-0.663095856716764	-0.487126557382928	1	1	1
ENSG00000116288	1.15293557055003	-0.631736923321043	-0.521198647228991	1	1	1
ENSG00000116337	1.01893692549603	-0.979921070770884	-0.0390158547251508	1	1	1
ENSG00000116396	1.09653518122068	-0.861649063034918	-0.234886118185764	1	1	1
ENSG00000116455	1.14582594602479	-0.696655350807144	-0.449170595217645	1	1	1
ENSG00000116459	1.15452482191658	-0.594707372519139	-0.559817449397445	1	1	1
ENSG00000116478	1.14958749967877	-0.668796065963737	-0.48079143371503	1	1	1
ENSG00000116489	1.15052513240479	-0.660226910363346	-0.490298222041447	1	1	1
ENSG00000116521	1.14410451941217	-0.707213779731166	-0.436890739681001	1	1	1
ENSG00000116560	0.928550090212297	-1.05870422295247	0.13015413274017	1	1	1
ENSG00000116584	0.939834346203208	-1.05089355065287	0.111059204449662	1	1	1
ENSG00000116586	1.08630950596868	-0.88219566929321	-0.204113836675472	1	1	1
ENSG00000116649	1.14482198458964	-0.702936728072024	-0.441885256517614	1	1	1
ENSG00000116670	0.783326231103179	-1.12637395101631	0.343047719913131	1	1	1
ENSG00000116675	1.04263024939851	-0.0915574926792943	-0.951072756719214	1	1	0
ENSG00000116685	1.1168532997471	-0.812353864116155	-0.304499435630945	1	1	1
ENSG00000116688	1.14125140723269	-0.722806251378058	-0.418445155854631	1	1	1
ENSG00000116691	0.943677306995473	-1.04812404737505	0.104446740379577	1	1	1
ENSG00000116698	1.15386975650151	-0.614861633626953	-0.539008122874553	1	1	1
ENSG00000116717	1.15292153005765	-0.520972395552436	-0.631949134505213	1	1	0
ENSG00000116729	1.15377361710354	-0.616947142510212	-0.536826474593328	1	1	1
ENSG00000116731	1.15436482075199	-0.60129455374146	-0.553070267010526	1	1	1
ENSG00000116747	1.13023251509342	-0.76988648577632	-0.360346029317097	1	1	1
ENSG00000116752	1.15451040413418	-0.559108713165566	-0.595401690968611	1	1	0
ENSG00000116791	1.15088606205449	-0.65665851062647	-0.494227551428019	1	1	1
ENSG00000116793	1.14335619489703	-0.711508203981189	-0.43184799091584	1	1	1
ENSG00000116815	1.08367121214682	-0.887150720097089	-0.196520492049727	1	1	1
ENSG00000116857	1.11676681077487	-0.812595753167385	-0.304171057607485	1	1	1
ENSG00000116871	1.04807117621758	-0.943749904264943	-0.104321271952634	1	1	1
ENSG00000116898	1.09366961153746	-0.867638617466198	-0.226030994071263	1	1	1
ENSG00000116991	1.13117770961034	-0.766406538191211	-0.364771171419125	1	1	1
ENSG00000117118	1.15203602999386	-0.643913075178024	-0.508122954815833	1	1	1
ENSG00000117133	1.15360761538471	-0.620302109898267	-0.533305505486446	1	1	1
ENSG00000117143	1.12851315405909	-0.776019524300067	-0.352493629759027	1	1	1
ENSG00000117155	1.1546974699067	-0.579654107657239	-0.575043362249458	1	1	1
ENSG00000117280	1.14951438737274	-0.669427700800792	-0.480086686571951	1	1	1
ENSG00000117298	1.13442290453385	-0.753795227691641	-0.380627676842207	1	1	1
ENSG00000117322	1.15463242643264	-0.566454819534963	-0.58817760689768	1	1	0
ENSG00000117362	1.15192438563254	-0.506660985475974	-0.645263400156566	1	1	0
ENSG00000117385	1.10266637945341	-0.848141447221905	-0.2545249322315	1	1	1
ENSG00000117395	1.14731471483726	-0.686580821935184	-0.460733892902078	1	1	1
ENSG00000117399	1.1411798894049	-0.723172201250748	-0.418007688154148	1	1	1
ENSG00000117408	1.1504417517988	-0.661027820773198	-0.489413931025607	1	1	1
ENSG00000117410	1.15460161824076	-0.59039001715094	-0.564211601089818	1	1	1
ENSG00000117419	1.15376944282802	-0.536734321699368	-0.617035121128649	1	1	0
ENSG00000117448	1.12827416404433	-0.776852991306256	-0.351421172738069	1	1	1
ENSG00000117450	1.15155011235572	-0.649594119096229	-0.501955993259491	1	1	1
ENSG00000117505	1.15462316472079	-0.588887877864732	-0.565735286856063	1	1	1
ENSG00000117519	1.14924470810756	-0.671717413995413	-0.477527294112152	1	1	1
ENSG00000117528	1.10749413046964	-0.270740769842866	-0.836753360626771	1	1	0
ENSG00000117592	1.13405729355238	-0.755271949991696	-0.378785343560688	1	1	1
ENSG00000117597	1.15227736135913	-0.511387913313941	-0.640889448045186	1	1	0
ENSG00000117602	1.10453369322909	-0.843821284741087	-0.260712408488	1	1	1
ENSG00000117614	1.15391545657467	-0.613826947272235	-0.540088509302433	1	1	1
ENSG00000117616	1.12617303797143	-0.783995360840575	-0.342177677130851	1	1	1
ENSG00000117632	1.15316633714507	-0.628115189264142	-0.525051147880932	1	1	1
ENSG00000117640	1.15120166828313	-0.653389260058343	-0.497812408224784	1	1	1
ENSG00000117650	1.15436100489821	-0.552931733865857	-0.601429271032348	1	1	0
ENSG00000117676	1.14654167548421	-0.691936922970362	-0.454604752513846	1	1	1
ENSG00000117691	1.12197485508033	-0.797375494975067	-0.324599360105261	1	1	1
ENSG00000117724	1.15459482038392	-0.590828875632422	-0.563765944751499	1	1	1
ENSG00000117748	1.14107235508053	-0.41735194090597	-0.723720414174559	1	1	0
ENSG00000117862	1.15014101364432	-0.663849651613647	-0.486291362030676	1	1	1
ENSG00000117868	1.15370793620592	-0.535399192122309	-0.618308744083611	1	1	0
ENSG00000117877	1.09311265057088	-0.868780703431217	-0.22433194713966	1	1	1
ENSG00000117899	1.15002669700282	-0.485130384956682	-0.664896312046141	1	1	0
ENSG00000117906	1.13349816355127	-0.375996794975643	-0.757501368575626	1	1	0
ENSG00000117984	1.14861796986193	-0.676815421229795	-0.471802548632139	1	1	1
ENSG00000118181	1.15172699933293	-0.647583017621334	-0.504143981711593	1	1	1
ENSG00000118193	1.13444122074183	-0.380720375756217	-0.753720844985614	1	1	0
ENSG00000118197	1.13978512219012	-0.730103067696662	-0.409682054493457	1	1	1
ENSG00000118363	1.13506945611805	-0.383923733451129	-0.751145722666923	1	1	0
ENSG00000118402	1.15464503916613	-0.587126862844084	-0.567518176322049	1	1	1
ENSG00000118418	1.14782352184895	-0.682888235531209	-0.464935286317737	1	1	1
ENSG00000118495	1.15466341515084	-0.56931308648727	-0.585350328663567	1	1	0
ENSG00000118508	1.14585084957871	-0.449356120794353	-0.696494728784358	1	1	0
ENSG00000118523	1.1454151505356	-0.699270206769504	-0.446144943766093	1	1	1
ENSG00000118579	0.822719651934095	-1.11303587710538	0.290316225171283	1	1	1
ENSG00000118640	1.15345541020836	-0.623154663822173	-0.530300746386185	1	1	1
ENSG00000118680	1.15422820439401	-0.60571373744014	-0.548514466953867	1	1	1
ENSG00000118705	1.15038889452321	-0.661531250064641	-0.488857644458569	1	1	1
ENSG00000118900	1.15426820811107	-0.549772126640635	-0.604496081470429	1	1	0
ENSG00000118939	1.15371286093775	-0.618208285084117	-0.535504575853636	1	1	1
ENSG00000119004	1.14515869990001	-0.44428802509723	-0.700870674802785	1	1	0
ENSG00000119013	1.15327524340723	-0.626308133156613	-0.526967110250613	1	1	1
ENSG00000119185	1.14076062222141	-0.725296101434911	-0.415464520786494	1	1	1
ENSG00000119231	0.653421033486584	-1.15119866993168	0.497777636445092	1	1	1
ENSG00000119242	1.1285767755062	-0.77579688957044	-0.352779885935764	1	1	1
ENSG00000119280	1.15135248749595	-0.651772151342758	-0.499580336153187	1	1	1
ENSG00000119314	1.14522253163307	-0.44474799986439	-0.700474531768684	1	1	0
ENSG00000119318	1.15433808803609	-0.552115423882726	-0.602222664153367	1	1	0
ENSG00000119326	1.15419239632724	-0.606759882953194	-0.547432513374041	1	1	1
ENSG00000119333	1.08313269322456	-0.888146318121132	-0.194986375103433	1	1	1
ENSG00000119335	1.1487225512314	-0.675984969798277	-0.472737581433126	1	1	1
ENSG00000119383	1.13627724215762	-0.74605860791561	-0.390218634242009	1	1	1
ENSG00000119396	1.15416716479461	-0.546692518209254	-0.607474646585354	1	1	0
ENSG00000119403	1.10235730295552	-0.848846725791199	-0.253510577164322	1	1	1
ENSG00000119421	1.15392657250499	-0.613570648219169	-0.540355924285824	1	1	1
ENSG00000119446	1.15458050356929	-0.591708836433285	-0.562871667136001	1	1	1
ENSG00000119537	1.14755710578598	-0.68483942232989	-0.46271768345609	1	1	1
ENSG00000119596	1.1414496852302	-0.721785962913818	-0.419663722316386	1	1	1
ENSG00000119616	1.1545102235839	-0.559100009748914	-0.595410213834984	1	1	0
ENSG00000119632	1.15455923635708	-0.592923380735088	-0.561635855621987	1	1	1
ENSG00000119655	1.15400069057629	-0.611811329360394	-0.5421893612159	1	1	1
ENSG00000119673	0.8451465991954	-1.10396556503761	0.258818965842215	1	1	1
ENSG00000119688	1.11115844360645	-0.827599781507028	-0.283558662099422	1	1	1
ENSG00000119705	1.15429889650557	-0.60352260021685	-0.550776296288718	1	1	1
ENSG00000119777	1.15128166227886	-0.652536218356881	-0.498745443921977	1	1	1
ENSG00000119782	1.03839770815409	-0.956574721924422	-0.0818229862296706	1	1	1
ENSG00000119801	1.14967779805899	-0.481668514852619	-0.668009283206376	1	1	0
ENSG00000119812	1.01407815982307	-0.985300634217741	-0.0287775256053349	1	1	1
ENSG00000119912	1.14388179872454	-0.435372883670307	-0.708508915054229	1	1	0
ENSG00000119917	1.12803599278988	-0.350356817824965	-0.777679174964916	1	1	0
ENSG00000119922	1.08279987137431	-0.19404085791051	-0.888759013463796	1	1	0
ENSG00000119977	1.11933547839244	-0.805261031264589	-0.314074447127847	1	1	1
ENSG00000119979	1.01278615794467	-0.986703550133187	-0.0260826078114813	1	1	1
ENSG00000119986	1.15357980056232	-0.620837974029546	-0.532741826532777	1	1	1
ENSG00000120053	1.13856478813264	-0.735873712622703	-0.402691075509939	1	1	1
ENSG00000120149	1.15075450094867	-0.492775441112944	-0.657979059835731	1	1	0
ENSG00000120265	1.15373279788715	-0.617798944791807	-0.535933853095342	1	1	1
ENSG00000120306	1.03937114275659	-0.955323862514013	-0.0840472802425729	1	1	1
ENSG00000120314	0.919857832838167	-1.06440900337374	0.144551170535571	1	1	1
ENSG00000120333	0.325242469478061	-1.12213309085956	0.796890621381497	1	0	1
ENSG00000120437	1.14690307418652	-0.689468793637866	-0.457434280548652	1	1	1
ENSG00000120438	1.15469816794879	-0.575322830837571	-0.579375337111223	1	1	0
ENSG00000120451	1.12390274459139	-0.332534795900383	-0.791367948691013	1	1	0
ENSG00000120509	1.14296796755467	-0.713674591265898	-0.429293376288768	1	1	1
ENSG00000120533	1.1539668234205	-0.612626473217405	-0.541340350203093	1	1	1
ENSG00000120685	1.15205929866859	-0.508431355987257	-0.643627942681331	1	1	0
ENSG00000120688	1.15441872219232	-0.555117272265925	-0.599301449926397	1	1	0
ENSG00000120690	1.15469155675935	-0.573401597665727	-0.581289959093621	1	1	0
ENSG00000120693	1.15277906381349	-0.518723922354997	-0.634055141458492	1	1	0
ENSG00000120694	1.15382024502305	-0.615950250984717	-0.537869994038337	1	1	1
ENSG00000120705	1.14100466163536	-0.416940383725341	-0.724064277910014	1	1	0
ENSG00000120727	1.15457077018204	-0.562293637996526	-0.59227713218551	1	1	0
ENSG00000120733	1.14004839332169	-0.728823584768848	-0.411224808552842	1	1	1
ENSG00000120742	1.14803561148112	-0.681305624612876	-0.466729986868243	1	1	1
ENSG00000120802	1.15111635679448	-0.654287777914562	-0.496828578879915	1	1	1
ENSG00000120805	1.15467841705036	-0.571149305573149	-0.58352911147721	1	1	0
ENSG00000120885	1.15415896914704	-0.607703093979897	-0.546455875167147	1	1	1
ENSG00000120889	1.09077277901098	-0.873503835592256	-0.217268943418719	1	1	1
ENSG00000120948	1.04348779522646	-0.949937680741934	-0.0935501144845212	1	1	1
ENSG00000121039	1.15329250254992	-0.626015296957615	-0.527277205592299	1	1	1
ENSG00000121057	1.1468901851727	-0.689557871236649	-0.457332313936054	1	1	1
ENSG00000121058	1.03551128394003	-0.960234212778423	-0.0752770711616102	1	1	1
ENSG00000121064	1.13681947105637	-0.743712666679749	-0.393106804376625	1	1	1
ENSG00000121067	1.12989147715609	-0.771122695068145	-0.358768782087947	1	1	1
ENSG00000121073	1.12353254848909	-0.330993746927673	-0.792538801561413	1	1	0
ENSG00000121152	1.15289953645208	-0.632279815122224	-0.520619721329858	1	1	1
ENSG00000121579	1.15417832505009	-0.547017656270352	-0.607160668779738	1	1	0
ENSG00000121644	1.14898204869822	-0.673890163313829	-0.475091885384394	1	1	1
ENSG00000121691	1.03623840694936	-0.959319240841279	-0.0769191661080813	1	1	1
ENSG00000121716	1.0615064836925	-0.924330411927395	-0.137176071765104	1	1	1
ENSG00000121743	1.11486580686188	-0.297037675906222	-0.817828130955662	1	1	0
ENSG00000121766	1.15453222280979	-0.594339771539957	-0.560192451269836	1	1	1
ENSG00000121774	1.15467172110991	-0.584400727985702	-0.570270993124205	1	1	1
ENSG00000121775	0.95998971915511	-1.03570593948992	0.075716220334814	1	1	1
ENSG00000122033	1.15153324818008	-0.649782728769175	-0.501750519410906	1	1	1
ENSG00000122034	1.1537124191392	-0.535495111385623	-0.618217307753576	1	1	0
ENSG00000122042	1.14576906946529	-0.448747797251434	-0.697021272213858	1	1	0
ENSG00000122068	1.14553424092793	-0.447015471781953	-0.698518769145982	1	1	0
ENSG00000122140	1.07727547386792	-0.898649077105332	-0.178626396762588	1	1	1
ENSG00000122218	1.12591229381432	-0.784859571798093	-0.341052722016232	1	1	1
ENSG00000122359	1.10818438506194	-0.835064658314836	-0.273119726747105	1	1	1
ENSG00000122378	1.13455983061847	-0.75323822531513	-0.381321605303336	1	1	1
ENSG00000122406	1.14636635935549	-0.693112857420715	-0.453253501934773	1	1	1
ENSG00000122490	0.794786388521142	-1.12281441497729	0.328028026456152	1	1	1
ENSG00000122515	1.11170097049793	-0.826203428908665	-0.285497541589267	1	1	1
ENSG00000122545	1.15446799288317	-0.557165611947001	-0.597302380936171	1	1	0
ENSG00000122550	1.13545953966685	-0.385936685986275	-0.749522853680576	1	1	0
ENSG00000122565	1.15469997461735	-0.578338149247465	-0.576361825369886	1	1	1
ENSG00000122566	1.12179309503923	-0.797930698944533	-0.323862396094696	1	1	1
ENSG00000122642	0.430505442214507	-1.14315293027189	0.71264748805738	1	0	1
ENSG00000122692	1.15044840567925	-0.660964213351407	-0.489484192327839	1	1	1
ENSG00000122694	1.14678410964893	-0.690287967467002	-0.456496142181929	1	1	1
ENSG00000122705	1.1538397382671	-0.615525487853974	-0.538314250413123	1	1	1
ENSG00000122729	1.15005726482588	-0.485439482869555	-0.664617781956329	1	1	0
ENSG00000122778	1.15470009141582	-0.576470180251728	-0.578229911164093	1	1	0
ENSG00000122786	1.15369323447324	-0.618607131457691	-0.535086103015547	1	1	1
ENSG00000122824	1.15392216097218	-0.613672588395412	-0.540249572576765	1	1	1
ENSG00000122873	1.13343423389537	-0.757754097858484	-0.375680136036887	1	1	1
ENSG00000122952	1.15417538126073	-0.607243817184292	-0.546931564076438	1	1	1
ENSG00000122958	1.15407495935934	-0.609950108483745	-0.5441248508756	1	1	1
ENSG00000122965	1.12984505447205	-0.771290195885423	-0.358554858586628	1	1	1
ENSG00000123009	1.14234892681121	-0.717048371490487	-0.425300555320723	1	1	1
ENSG00000123064	1.1076789756021	-0.836302698249433	-0.271376277352669	1	1	1
ENSG00000123131	1.15302127366994	-0.630422201906006	-0.522599071763936	1	1	1
ENSG00000123136	1.14399628543883	-0.707845020403914	-0.436151265034911	1	1	1
ENSG00000123143	1.14982333588677	-0.666725186488712	-0.483098149398053	1	1	1
ENSG00000123144	1.11845668045168	-0.807806276625599	-0.310650403826076	1	1	1
ENSG00000123159	1.14612985960448	-0.694678081608557	-0.451451777995919	1	1	1
ENSG00000123178	1.15140107229772	-0.651243093914311	-0.500157978383408	1	1	1
ENSG00000123179	1.08347790155359	-0.88750871179383	-0.195969189759756	1	1	1
ENSG00000123268	1.09689451774675	-0.236010364920631	-0.860884152826122	1	1	0
ENSG00000123353	0.944828489950567	-1.0472832243378	0.102454734387231	1	1	1
ENSG00000123358	1.14663025167925	-0.691337579002083	-0.455292672677167	1	1	1
ENSG00000123364	0.507464095204055	-1.15198598945759	0.64452189425353	1	0	1
ENSG00000123374	1.098968888983	-0.85640550239663	-0.242563386586369	1	1	1
ENSG00000123395	1.14087148235395	-0.41613345485683	-0.724738027497122	1	1	0
ENSG00000123416	1.14898181361169	-0.673892083821949	-0.475089729789746	1	1	1
ENSG00000123472	1.11716483599938	-0.811479723056225	-0.305685112943155	1	1	1
ENSG00000123505	1.15449333051163	-0.596190327866921	-0.558303002644709	1	1	1
ENSG00000123545	1.15451109481016	-0.559142044977829	-0.595369049832332	1	1	0
ENSG00000123562	1.15244702284663	-0.638668644531882	-0.513778378314753	1	1	1
ENSG00000123570	1.1544342410774	-0.598692391690229	-0.555741849387173	1	1	1
ENSG00000123575	1.14353981418197	-0.710469294384152	-0.433070519797817	1	1	1
ENSG00000123595	1.14617645961038	-0.694371545130378	-0.451804914479996	1	1	1
ENSG00000123643	1.14335488820316	-0.711515563784516	-0.431839324418641	1	1	1
ENSG00000123739	0.795202617411687	-1.12268033746492	0.32747772005323	1	1	1
ENSG00000123933	1.14979167944666	-0.6670062105098	-0.482785468936861	1	1	1
ENSG00000123975	1.14738991575885	-0.686043904964698	-0.461346010794155	1	1	1
ENSG00000123989	1.11471829965533	-0.818227573194968	-0.296490726460366	1	1	1
ENSG00000123992	1.09095584439126	-0.87313858384333	-0.217817260547936	1	1	1
ENSG00000124098	0.890075293742376	-1.08208119216622	0.192005898423847	1	1	1
ENSG00000124155	1.10810087435316	-0.8352698162978	-0.272831058055358	1	1	1
ENSG00000124160	1.15405786427865	-0.610388105127388	-0.543669759151264	1	1	1
ENSG00000124172	1.15247374666555	-0.514162744784699	-0.638311001880851	1	1	0
ENSG00000124181	1.14643256007439	-0.692670408894113	-0.453762151180274	1	1	1
ENSG00000124193	1.11122422908963	-0.827431051547227	-0.283793177542402	1	1	1
ENSG00000124207	1.15466346142281	-0.58534535294563	-0.569318108477185	1	1	1
ENSG00000124209	1.15423193411942	-0.605602484821622	-0.548629449297803	1	1	1
ENSG00000124214	1.15010904014231	-0.66414378338161	-0.485965256760701	1	1	1
ENSG00000124225	1.1546483434284	-0.56781616122091	-0.58683218220749	1	1	0
ENSG00000124226	1.10380457396297	-0.845520400989832	-0.258284172973139	1	1	1
ENSG00000124228	1.143349668896	-0.711544956263056	-0.431804712632942	1	1	1
ENSG00000124299	1.15469090953039	-0.573261634750435	-0.581429274779954	1	1	0
ENSG00000124357	1.13549871108463	-0.749358848256355	-0.38613986282828	1	1	1
ENSG00000124380	1.11485521896363	-0.817856833191766	-0.296998385771863	1	1	1
ENSG00000124422	1.15470049068314	-0.577062822173751	-0.577637668509396	1	1	0
ENSG00000124532	1.15104166060024	-0.655065293790507	-0.495976366809738	1	1	1
ENSG00000124535	1.10960870590183	-0.831528746238078	-0.278079959663753	1	1	1
ENSG00000124562	1.14531293664845	-0.699910968673998	-0.445401967974457	1	1	1
ENSG00000124570	1.03571433335944	-0.959979168796051	-0.0757351645633938	1	1	1
ENSG00000124588	1.14676889450233	-0.690392254475433	-0.456376640026895	1	1	1
ENSG00000124608	1.15131637080727	-0.652162830578788	-0.499153540228486	1	1	1
ENSG00000124614	1.13761187158226	-0.74021020127578	-0.397401670306478	1	1	1
ENSG00000124641	1.15444266243083	-0.598354347320999	-0.556088315109828	1	1	1
ENSG00000124702	1.12684842085762	-0.781734717065624	-0.345113703791991	1	1	1
ENSG00000124733	1.15028702350759	-0.662492367856981	-0.48779465565061	1	1	1
ENSG00000124762	1.12916658604456	-0.773717498068592	-0.355449087975971	1	1	1
ENSG00000124767	1.14416602155121	-0.706853505861741	-0.437312515689466	1	1	1
ENSG00000124783	1.1511217704314	-0.654231097044339	-0.496890673387058	1	1	1
ENSG00000124784	1.13577895061732	-0.387599066520601	-0.748179884096718	1	1	0
ENSG00000124787	1.15444408544595	-0.598296676388792	-0.556147409057158	1	1	1
ENSG00000124795	1.1538672783257	-0.538950379601274	-0.614916898724431	1	1	0
ENSG00000124942	1.13751562698078	-0.740640473409581	-0.396875153571196	1	1	1
ENSG00000125037	1.13681406665911	-0.743736247622229	-0.393077819036879	1	1	1
ENSG00000125107	1.15460767709397	-0.589985872955653	-0.564621804138321	1	1	1
ENSG00000125148	1.14886036827412	-0.674878631894097	-0.473981736380018	1	1	1
ENSG00000125166	1.0683044575807	-0.913683768237206	-0.154620689343498	1	1	1
ENSG00000125170	1.15466582000471	-0.585087462512634	-0.569578357492078	1	1	1
ENSG00000125249	1.15468065793132	-0.57147230975444	-0.583208348176884	1	1	0
ENSG00000125257	1.14559330229361	-0.447449176880235	-0.698144125413379	1	1	0
ENSG00000125304	1.14783013541078	-0.464990850094483	-0.6828392853163	1	1	0
ENSG00000125356	1.14978721817807	-0.667045737039202	-0.482741481138872	1	1	1
ENSG00000125375	1.13769789805401	-0.739824443097386	-0.397873454956628	1	1	1
ENSG00000125445	1.10422818278544	-0.844535175203002	-0.259693007582432	1	1	1
ENSG00000125503	1.13390543771496	-0.75588086324134	-0.378024574473624	1	1	1
ENSG00000125505	1.14424784855317	-0.706372372353604	-0.437875476199561	1	1	1
ENSG00000125648	1.13264605153761	-0.760834443048593	-0.37181160848902	1	1	1
ENSG00000125652	1.12000052021939	-0.803308965320231	-0.316691554899155	1	1	1
ENSG00000125656	1.03130314192081	-0.965440823942507	-0.0658623179783047	1	1	1
ENSG00000125691	1.14358892556033	-0.433399097966786	-0.710189827593543	1	1	0
ENSG00000125741	1.13707221959287	-0.742605278728246	-0.394466940864621	1	1	1
ENSG00000125743	1.15168005115997	-0.6481227677812	-0.50355728337877	1	1	1
ENSG00000125753	1.15429384306003	-0.550608404139644	-0.603685438920387	1	1	0
ENSG00000125755	1.10341251051136	-0.846427519733257	-0.256984990778104	1	1	1
ENSG00000125821	1.12067070213625	-0.801318510293155	-0.3193521918431	1	1	1
ENSG00000125827	1.12006678694755	-0.803113204611481	-0.31695358233607	1	1	1
ENSG00000125834	1.12188950564957	-0.797636435895867	-0.324253069753705	1	1	1
ENSG00000125835	1.14745239846654	-0.68559552005022	-0.461856878416316	1	1	1
ENSG00000125841	1.11120917552579	-0.82746967594169	-0.283739499584105	1	1	1
ENSG00000125843	1.14776110406819	-0.683348976664789	-0.464412127403401	1	1	1
ENSG00000125844	1.1535670818951	-0.621080726817711	-0.53248635507739	1	1	1
ENSG00000125868	1.15372823611718	-0.61789298459744	-0.535835251519736	1	1	1
